Date,Close,Open,High,Low,Change %
2010-04-02,1.3657,1.3695,1.3738,1.3600,-0.31%
2010-04-05,1.3506,1.3597,1.3639,1.3492,-1.11%
2010-04-06,1.3416,1.3506,1.3527,1.3356,-0.67%
2010-04-07,1.3413,1.3408,1.3443,1.3337,-0.02%
2010-04-08,1.3387,1.3406,1.3464,1.3371,-0.19%
2010-04-09,1.3538,1.3386,1.3565,1.3354,1.13%
2010-04-12,1.3630,1.3694,1.3761,1.3597,0.68%
2010-04-13,1.3626,1.3617,1.3685,1.3593,-0.03%
2010-04-14,1.3639,1.3634,1.3662,1.3546,0.10%
2010-04-15,1.3607,1.3632,1.3642,1.3511,-0.23%
2010-04-16,1.3668,1.3601,1.3714,1.3536,0.45%
2010-04-19,1.3683,1.3676,1.3737,1.3650,0.11%
2010-04-20,1.3413,1.3682,1.3697,1.3395,-1.97%
2010-04-21,1.3384,1.3406,1.3427,1.3306,-0.22%
2010-04-22,1.3296,1.3378,1.3392,1.3276,-0.66%
2010-04-23,1.3381,1.3288,1.3436,1.3229,0.64%
2010-04-26,1.3405,1.3329,1.3411,1.3280,0.18%
2010-04-27,1.3396,1.3399,1.3479,1.3312,-0.07%
2010-04-28,1.3341,1.3369,1.3429,1.3270,-0.41%
2010-04-29,1.3304,1.3329,1.3373,1.3248,-0.28%
2010-04-30,1.3531,1.3310,1.3548,1.3269,1.71%
2010-05-03,1.3336,1.3556,1.3564,1.3320,-1.44%
2010-05-04,1.3301,1.3325,1.3392,1.3283,-0.26%
2010-05-05,1.3209,1.3290,1.3327,1.3174,-0.69%
2010-05-06,1.3294,1.3219,1.3510,1.3124,0.64%
2010-05-07,1.3306,1.3291,1.3438,1.3156,0.09%
2010-05-10,1.3079,1.3343,1.3396,1.3066,-1.71%
2010-05-11,1.2932,1.3092,1.3105,1.2913,-1.12%
2010-05-12,1.2867,1.2889,1.2948,1.2847,-0.50%
2010-05-13,1.2788,1.2870,1.2885,1.2723,-0.61%
2010-05-14,1.2799,1.2793,1.2888,1.2742,0.09%
2010-05-17,1.2780,1.2784,1.2844,1.2723,-0.15%
2010-05-18,1.2672,1.2779,1.2815,1.2613,-0.85%
2010-05-19,1.2967,1.2674,1.2984,1.2653,2.33%
2010-05-20,1.3345,1.2940,1.3398,1.2868,2.92%
2010-05-21,1.3318,1.3349,1.3476,1.3222,-0.20%
2010-05-24,1.3143,1.3330,1.3350,1.3062,-1.31%
2010-05-25,1.3184,1.3109,1.3279,1.3108,0.31%
2010-05-26,1.3029,1.3169,1.3201,1.2958,-1.18%
2010-05-27,1.2967,1.3023,1.3073,1.2877,-0.48%
2010-05-28,1.2933,1.2968,1.3025,1.2886,-0.26%
2010-05-31,1.2859,1.2906,1.2975,1.2818,-0.57%
2010-06-01,1.2901,1.2836,1.2924,1.2728,0.33%
2010-06-02,1.2727,1.2876,1.2915,1.2687,-1.35%
2010-06-03,1.2641,1.2716,1.2780,1.2632,-0.68%
2010-06-04,1.2725,1.2646,1.2729,1.2544,0.66%
2010-06-07,1.2641,1.2674,1.2732,1.2569,-0.66%
2010-06-08,1.2545,1.2637,1.2656,1.2507,-0.76%
2010-06-09,1.2521,1.2533,1.2565,1.2490,-0.19%
2010-06-10,1.2481,1.2513,1.2540,1.2445,-0.32%
2010-06-11,1.2510,1.2478,1.2546,1.2464,0.23%
2010-06-14,1.2637,1.2547,1.2652,1.2513,1.02%
2010-06-15,1.2641,1.2619,1.2708,1.2557,0.03%
2010-06-16,1.2616,1.2624,1.2673,1.2593,-0.20%
2010-06-17,1.2725,1.2606,1.2782,1.2589,0.86%
2010-06-18,1.2655,1.2716,1.2762,1.2622,-0.55%
2010-06-21,1.2610,1.2673,1.2683,1.2548,-0.36%
2010-06-22,1.2627,1.2616,1.2642,1.2512,0.13%
2010-06-23,1.2799,1.2618,1.2814,1.2602,1.36%
2010-06-24,1.2869,1.2796,1.2915,1.2744,0.55%
2010-06-25,1.2818,1.2857,1.2874,1.2739,-0.40%
2010-06-28,1.2717,1.2804,1.2844,1.2692,-0.79%
2010-06-29,1.2850,1.2721,1.2897,1.2695,1.05%
2010-06-30,1.3028,1.2852,1.3058,1.2810,1.39%
2010-07-01,1.3256,1.3015,1.3289,1.2972,1.75%
2010-07-02,1.3351,1.3255,1.3434,1.3205,0.72%
2010-07-05,1.3338,1.3347,1.3377,1.3255,-0.10%
2010-07-06,1.3300,1.3337,1.3367,1.3231,-0.28%
2010-07-07,1.3236,1.3305,1.3336,1.3216,-0.48%
2010-07-08,1.3241,1.3237,1.3264,1.3171,0.04%
2010-07-09,1.3056,1.3244,1.3263,1.3006,-1.40%
2010-07-12,1.3052,1.3042,1.3075,1.2954,-0.03%
2010-07-13,1.3119,1.3041,1.3172,1.2943,0.51%
2010-07-14,1.3147,1.3114,1.3189,1.3078,0.21%
2010-07-15,1.3434,1.3141,1.3460,1.3139,2.18%
2010-07-16,1.3680,1.3418,1.3684,1.3405,1.83%
2010-07-19,1.3649,1.3629,1.3697,1.3569,-0.23%
2010-07-20,1.3437,1.3657,1.3685,1.3423,-1.55%
2010-07-21,1.3382,1.3436,1.3469,1.3258,-0.41%
2010-07-22,1.3372,1.3375,1.3470,1.3334,-0.07%
2010-07-23,1.3374,1.3368,1.3506,1.3297,0.01%
2010-07-26,1.3409,1.3393,1.3438,1.3326,0.26%
2010-07-27,1.3455,1.3397,1.3484,1.3336,0.34%
2010-07-28,1.3494,1.3459,1.3515,1.3377,0.29%
2010-07-29,1.3544,1.3482,1.3582,1.3438,0.37%
2010-07-30,1.3436,1.3548,1.3559,1.3383,-0.80%
2010-08-02,1.3491,1.3447,1.3502,1.3341,0.41%
2010-08-03,1.3542,1.3480,1.3576,1.3449,0.38%
2010-08-04,1.3396,1.3549,1.3563,1.3368,-1.08%
2010-08-05,1.3416,1.3382,1.3423,1.3304,0.15%
2010-08-06,1.3652,1.3408,1.3695,1.3379,1.76%
2010-08-09,1.3593,1.3648,1.3682,1.3568,-0.43%
2010-08-10,1.3584,1.3589,1.3649,1.3514,-0.07%
2010-08-11,1.3438,1.3578,1.3595,1.3427,-1.07%
2010-08-12,1.3368,1.3448,1.3544,1.3351,-0.52%
2010-08-13,1.3294,1.3368,1.3409,1.3219,-0.55%
2010-08-16,1.3387,1.3279,1.3426,1.3271,0.70%
2010-08-17,1.3297,1.3376,1.3428,1.3268,-0.67%
2010-08-18,1.3228,1.3298,1.3312,1.3207,-0.52%
2010-08-19,1.3337,1.3222,1.3385,1.3147,0.82%
2010-08-20,1.3315,1.3329,1.3355,1.3238,-0.16%
2010-08-23,1.3320,1.3324,1.3352,1.3259,0.04%
2010-08-24,1.3397,1.3297,1.3492,1.3292,0.58%
2010-08-25,1.3415,1.3397,1.3501,1.3383,0.13%
2010-08-26,1.3454,1.3412,1.3468,1.3378,0.29%
2010-08-27,1.3419,1.3439,1.3527,1.3386,-0.26%
2010-08-30,1.3430,1.3396,1.3434,1.3311,0.08%
2010-08-31,1.3499,1.3416,1.3570,1.3389,0.51%
2010-09-01,1.3457,1.3502,1.3592,1.3418,-0.31%
2010-09-02,1.3508,1.3445,1.3527,1.3420,0.38%
2010-09-03,1.3397,1.3501,1.3570,1.3367,-0.82%
2010-09-06,1.3332,1.3391,1.3409,1.3300,-0.49%
2010-09-07,1.3293,1.3324,1.3344,1.3244,-0.29%
2010-09-08,1.3192,1.3282,1.3333,1.3165,-0.76%
2010-09-09,1.3129,1.3185,1.3219,1.3105,-0.48%
2010-09-10,1.3151,1.3120,1.3205,1.3065,0.17%
2010-09-13,1.3235,1.3133,1.3258,1.3118,0.64%
2010-09-14,1.3350,1.3233,1.3375,1.3167,0.87%
2010-09-15,1.3342,1.3351,1.3398,1.3316,-0.06%
2010-09-16,1.3422,1.3340,1.3467,1.3326,0.60%
2010-09-17,1.3486,1.3419,1.3508,1.3381,0.48%
2010-09-20,1.3434,1.3483,1.3542,1.3413,-0.39%
2010-09-21,1.3602,1.3445,1.3629,1.3431,1.25%
2010-09-22,1.3803,1.3594,1.3861,1.3585,1.48%
2010-09-23,1.3756,1.3796,1.3872,1.3738,-0.34%
2010-09-24,1.3820,1.3770,1.3865,1.3741,0.47%
2010-09-27,1.3849,1.3804,1.3863,1.3757,0.21%
2010-09-28,1.3991,1.3845,1.4031,1.3825,1.03%
2010-09-29,1.4070,1.3987,1.4100,1.3929,0.56%
2010-09-30,1.4030,1.4064,1.4103,1.3943,-0.28%
2010-10-01,1.4070,1.4030,1.4146,1.4022,0.29%
2010-10-04,1.4000,1.4055,1.4065,1.3972,-0.50%
2010-10-05,1.4054,1.3991,1.4092,1.3960,0.39%
2010-10-06,1.4094,1.4052,1.4104,1.3980,0.28%
2010-10-07,1.4166,1.4081,1.4191,1.4049,0.51%
2010-10-08,1.4094,1.4169,1.4238,1.4051,-0.51%
2010-10-11,1.4069,1.4136,1.4168,1.4052,-0.18%
2010-10-12,1.4064,1.4062,1.4103,1.3972,-0.04%
2010-10-13,1.4011,1.4049,1.4110,1.3939,-0.38%
2010-10-14,1.4141,1.4002,1.4165,1.3995,0.93%
2010-10-15,1.4118,1.4132,1.4218,1.4080,-0.16%
2010-10-18,1.4181,1.4144,1.4216,1.4104,0.45%
2010-10-19,1.4184,1.4185,1.4318,1.4150,0.02%
2010-10-20,1.4266,1.4178,1.4335,1.4163,0.58%
2010-10-21,1.4290,1.4255,1.4331,1.4227,0.17%
2010-10-22,1.4314,1.4284,1.4335,1.4248,0.17%
2010-10-25,1.4234,1.4309,1.4352,1.4213,-0.56%
2010-10-26,1.4192,1.4232,1.4267,1.4142,-0.30%
2010-10-27,1.4152,1.4181,1.4253,1.4135,-0.28%
2010-10-28,1.4223,1.4143,1.4270,1.4136,0.50%
2010-10-29,1.4213,1.4208,1.4242,1.4115,-0.07%
2010-11-01,1.4113,1.4222,1.4257,1.4060,-0.70%
2010-11-02,1.4162,1.4108,1.4191,1.4052,0.35%
2010-11-03,1.4211,1.4161,1.4330,1.4102,0.35%
2010-11-04,1.4237,1.4202,1.4333,1.4198,0.18%
2010-11-05,1.4040,1.4250,1.4279,1.4022,-1.38%
2010-11-08,1.3969,1.4055,1.4085,1.3927,-0.51%
2010-11-09,1.3880,1.3963,1.3977,1.3837,-0.64%
2010-11-10,1.3787,1.3876,1.3902,1.3720,-0.67%
2010-11-11,1.3702,1.3785,1.3822,1.3690,-0.62%
2010-11-12,1.3819,1.3701,1.3883,1.3654,0.85%
2010-11-15,1.3714,1.3861,1.3874,1.3671,-0.76%
2010-11-16,1.3781,1.3712,1.3877,1.3689,0.49%
2010-11-17,1.3866,1.3780,1.3876,1.3752,0.62%
2010-11-18,1.3924,1.3856,1.3938,1.3817,0.42%
2010-11-19,1.3928,1.3909,1.4005,1.3883,0.03%
2010-11-22,1.3878,1.3940,1.3972,1.3828,-0.36%
2010-11-23,1.3685,1.3874,1.3897,1.3666,-1.39%
2010-11-24,1.3480,1.3682,1.3705,1.3459,-1.50%
2010-11-25,1.3495,1.3469,1.3518,1.3407,0.11%
2010-11-26,1.3511,1.3475,1.3555,1.3423,0.12%
2010-11-29,1.3358,1.3499,1.3536,1.3346,-1.13%
2010-11-30,1.3326,1.3357,1.3398,1.3252,-0.24%
2010-12-01,1.3368,1.3325,1.3404,1.3302,0.32%
2010-12-02,1.3277,1.3359,1.3401,1.3196,-0.68%
2010-12-03,1.3466,1.3254,1.3474,1.3230,1.42%
2010-12-06,1.3376,1.3432,1.3471,1.3336,-0.67%
2010-12-07,1.3422,1.3379,1.3458,1.3348,0.34%
2010-12-08,1.3406,1.3421,1.3435,1.3334,-0.12%
2010-12-09,1.3384,1.3402,1.3457,1.3294,-0.16%
2010-12-10,1.3363,1.3369,1.3407,1.3306,-0.16%
2010-12-13,1.3495,1.3338,1.3525,1.3293,0.99%
2010-12-14,1.3470,1.3496,1.3583,1.3434,-0.19%
2010-12-15,1.3262,1.3467,1.3477,1.3252,-1.54%
2010-12-16,1.3323,1.3265,1.3334,1.3254,0.46%
2010-12-17,1.3355,1.3317,1.3450,1.3274,0.24%
2010-12-20,1.3347,1.3338,1.3402,1.3282,-0.06%
2010-12-21,1.3318,1.3345,1.3438,1.3307,-0.22%
2010-12-22,1.3276,1.3307,1.3367,1.3249,-0.32%
2010-12-23,1.3237,1.3267,1.3311,1.3179,-0.29%
2010-12-24,1.3223,1.3235,1.3275,1.3172,-0.11%
2010-12-27,1.3256,1.3218,1.3277,1.3179,0.25%
2010-12-28,1.3139,1.3251,1.3342,1.3085,-0.88%
2010-12-29,1.3228,1.3116,1.3247,1.3075,0.68%
2010-12-30,1.3288,1.3231,1.3317,1.3196,0.45%
2010-12-31,1.3345,1.3286,1.3378,1.3258,0.43%
2011-01-03,1.3266,1.3278,1.3295,1.3151,-0.59%
2011-01-04,1.3287,1.3270,1.3358,1.3222,0.16%
2011-01-05,1.3107,1.3284,1.3301,1.3065,-1.35%
2011-01-06,1.2967,1.3099,1.3117,1.2944,-1.07%
2011-01-07,1.2816,1.2953,1.2996,1.2788,-1.16%
2011-01-10,1.2861,1.2783,1.2894,1.2775,0.35%
2011-01-11,1.2850,1.2856,1.2896,1.2798,-0.09%
2011-01-12,1.2944,1.2840,1.2992,1.2767,0.73%
2011-01-13,1.3209,1.2947,1.3230,1.2905,2.05%
2011-01-14,1.3237,1.3219,1.3379,1.3179,0.21%
2011-01-17,1.3120,1.3226,1.3234,1.3079,-0.88%
2011-01-18,1.3277,1.3114,1.3322,1.3083,1.20%
2011-01-19,1.3411,1.3271,1.3438,1.3258,1.01%
2011-01-20,1.3441,1.3413,1.3519,1.3377,0.22%
2011-01-21,1.3539,1.3427,1.3560,1.3401,0.73%
2011-01-24,1.3555,1.3550,1.3608,1.3484,0.12%
2011-01-25,1.3636,1.3548,1.3681,1.3494,0.60%
2011-01-26,1.3623,1.3634,1.3668,1.3577,-0.10%
2011-01-27,1.3642,1.3621,1.3716,1.3584,0.14%
2011-01-28,1.3626,1.3638,1.3684,1.3569,-0.12%
2011-01-31,1.3703,1.3617,1.3780,1.3587,0.57%
2011-02-01,1.3702,1.3697,1.3756,1.3662,-0.01%
2011-02-02,1.3639,1.3698,1.3724,1.3602,-0.46%
2011-02-03,1.3512,1.3643,1.3655,1.3471,-0.93%
2011-02-04,1.3420,1.3507,1.3538,1.3342,-0.68%
2011-02-07,1.3459,1.3405,1.3474,1.3335,0.29%
2011-02-08,1.3567,1.3456,1.3620,1.3423,0.80%
2011-02-09,1.3647,1.3559,1.3665,1.3524,0.59%
2011-02-10,1.3542,1.3638,1.3657,1.3514,-0.77%
2011-02-11,1.3388,1.3532,1.3557,1.3353,-1.14%
2011-02-14,1.3337,1.3360,1.3383,1.3256,-0.38%
2011-02-15,1.3352,1.3340,1.3376,1.3274,0.11%
2011-02-16,1.3360,1.3350,1.3399,1.3280,0.06%
2011-02-17,1.3394,1.3361,1.3416,1.3305,0.25%
2011-02-18,1.3514,1.3395,1.3536,1.3303,0.90%
2011-02-21,1.3440,1.3500,1.3520,1.3411,-0.55%
2011-02-22,1.3516,1.3435,1.3546,1.3330,0.57%
2011-02-23,1.3600,1.3517,1.3715,1.3506,0.62%
2011-02-24,1.3571,1.3591,1.3616,1.3510,-0.21%
2011-02-25,1.3447,1.3560,1.3592,1.3430,-0.91%
2011-02-28,1.3407,1.3464,1.3548,1.3394,-0.30%
2011-03-01,1.3422,1.3406,1.3485,1.3382,0.11%
2011-03-02,1.3482,1.3418,1.3513,1.3400,0.45%
2011-03-03,1.3577,1.3477,1.3612,1.3445,0.70%
2011-03-04,1.3592,1.3573,1.3619,1.3544,0.11%
2011-03-07,1.3590,1.3617,1.3628,1.3555,-0.01%
2011-03-08,1.3506,1.3586,1.3628,1.3487,-0.62%
2011-03-09,1.3472,1.3503,1.3516,1.3440,-0.25%
2011-03-10,1.3453,1.3463,1.3507,1.3383,-0.14%
2011-03-11,1.3520,1.3458,1.3541,1.3402,0.50%
2011-03-14,1.3622,1.3555,1.3661,1.3514,0.75%
2011-03-15,1.3780,1.3614,1.3841,1.3610,1.16%
2011-03-16,1.3770,1.3785,1.3837,1.3674,-0.07%
2011-03-17,1.3820,1.3817,1.3894,1.3747,0.36%
2011-03-18,1.3960,1.3808,1.3981,1.3742,1.01%
2011-03-21,1.3919,1.3967,1.3975,1.3804,-0.29%
2011-03-22,1.3930,1.3909,1.3942,1.3859,0.08%
2011-03-23,1.3824,1.3914,1.3948,1.3814,-0.76%
2011-03-24,1.3842,1.3820,1.3876,1.3771,0.13%
2011-03-25,1.3814,1.3829,1.3860,1.3761,-0.20%
2011-03-28,1.3767,1.3787,1.3821,1.3686,-0.34%
2011-03-29,1.3745,1.3767,1.3794,1.3706,-0.16%
2011-03-30,1.3725,1.3751,1.3761,1.3634,-0.15%
2011-03-31,1.3745,1.3720,1.3809,1.3709,0.15%
2011-04-01,1.3712,1.3739,1.3752,1.3582,-0.24%
2011-04-04,1.3754,1.3721,1.3788,1.3665,0.31%
2011-04-05,1.3705,1.3743,1.3763,1.3652,-0.36%
2011-04-06,1.3766,1.3704,1.3778,1.3685,0.45%
2011-04-07,1.3712,1.3762,1.3784,1.3655,-0.39%
2011-04-08,1.3840,1.3709,1.3865,1.3696,0.93%
2011-04-11,1.3807,1.3806,1.3844,1.3769,-0.24%
2011-04-12,1.3942,1.3799,1.3996,1.3783,0.98%
2011-04-13,1.3900,1.3936,1.3974,1.3885,-0.30%
2011-04-14,1.3914,1.3899,1.3953,1.3857,0.10%
2011-04-15,1.3853,1.3916,1.3958,1.3829,-0.44%
2011-04-18,1.3726,1.3832,1.3852,1.3709,-0.92%
2011-04-19,1.3710,1.3713,1.3775,1.3650,-0.12%
2011-04-20,1.3830,1.3705,1.3868,1.3688,0.88%
2011-04-21,1.3866,1.3831,1.3892,1.3802,0.26%
2011-04-22,1.3899,1.3860,1.3911,1.3849,0.24%
2011-04-25,1.3916,1.3863,1.3931,1.3841,0.12%
2011-04-26,1.3935,1.3912,1.3958,1.3845,0.14%
2011-04-27,1.4042,1.3924,1.4068,1.3917,0.77%
2011-04-28,1.4096,1.4044,1.4107,1.4031,0.38%
2011-04-29,1.3981,1.4094,1.4175,1.3969,-0.82%
2011-05-02,1.4091,1.4018,1.4137,1.3979,0.79%
2011-05-03,1.4127,1.4081,1.4154,1.3989,0.26%
2011-05-04,1.4207,1.4116,1.4284,1.4087,0.57%
2011-05-05,1.4064,1.4209,1.4342,1.4042,-1.01%
2011-05-06,1.3831,1.4053,1.4101,1.3813,-1.66%
2011-05-09,1.3819,1.3875,1.3930,1.3781,-0.09%
2011-05-10,1.3790,1.3825,1.3865,1.3753,-0.21%
2011-05-11,1.3650,1.3782,1.3802,1.3626,-1.02%
2011-05-12,1.3708,1.3641,1.3762,1.3626,0.42%
2011-05-13,1.3674,1.3709,1.3793,1.3646,-0.25%
2011-05-16,1.3805,1.3638,1.3841,1.3630,0.96%
2011-05-17,1.3842,1.3799,1.3864,1.3765,0.27%
2011-05-18,1.3826,1.3836,1.3887,1.3805,-0.12%
2011-05-19,1.3849,1.3821,1.3880,1.3753,0.17%
2011-05-20,1.3788,1.3839,1.3867,1.3758,-0.44%
2011-05-23,1.3733,1.3751,1.3784,1.3672,-0.40%
2011-05-24,1.3768,1.3729,1.3814,1.3697,0.25%
2011-05-25,1.3776,1.3762,1.3792,1.3708,0.06%
2011-05-26,1.3831,1.3766,1.3920,1.3758,0.40%
2011-05-27,1.3988,1.3829,1.3988,1.3821,1.14%
2011-05-30,1.3956,1.3990,1.3998,1.3911,-0.23%
2011-05-31,1.3943,1.3952,1.4029,1.3897,-0.09%
2011-06-01,1.3992,1.3941,1.4065,1.3912,0.35%
2011-06-02,1.4136,1.3997,1.4169,1.3991,1.03%
2011-06-03,1.4316,1.4132,1.4323,1.4115,1.27%
2011-06-06,1.4285,1.4301,1.4372,1.4267,-0.22%
2011-06-07,1.4314,1.4285,1.4333,1.4271,0.20%
2011-06-08,1.4284,1.4314,1.4387,1.4251,-0.21%
2011-06-09,1.4127,1.4271,1.4351,1.4103,-1.10%
2011-06-10,1.4062,1.4119,1.4179,1.4005,-0.46%
2011-06-13,1.4072,1.4021,1.4095,1.3984,0.07%
2011-06-14,1.3993,1.4066,1.4101,1.3972,-0.56%
2011-06-15,1.3873,1.3988,1.4003,1.3836,-0.86%
2011-06-16,1.3953,1.3864,1.3971,1.3818,0.58%
2011-06-17,1.4017,1.3947,1.4053,1.3901,0.46%
2011-06-20,1.4021,1.3994,1.4035,1.3956,0.03%
2011-06-21,1.4011,1.4011,1.4065,1.3958,-0.07%
2011-06-22,1.3972,1.3997,1.4040,1.3953,-0.28%
2011-06-23,1.3954,1.3957,1.3967,1.3836,-0.13%
2011-06-24,1.4029,1.3952,1.4032,1.3912,0.54%
2011-06-27,1.4089,1.4001,1.4106,1.3965,0.43%
2011-06-28,1.4106,1.4084,1.4168,1.4061,0.12%
2011-06-29,1.4002,1.4089,1.4120,1.3930,-0.74%
2011-06-30,1.3975,1.3991,1.4051,1.3939,-0.19%
2011-07-01,1.3926,1.3972,1.4001,1.3890,-0.35%
2011-07-04,1.3972,1.3947,1.3983,1.3906,0.33%
2011-07-05,1.3887,1.3962,1.3974,1.3855,-0.61%
2011-07-06,1.3824,1.3884,1.3927,1.3792,-0.45%
2011-07-07,1.3769,1.3815,1.3866,1.3652,-0.40%
2011-07-08,1.3721,1.3767,1.3846,1.3636,-0.35%
2011-07-11,1.3592,1.3676,1.3705,1.3534,-0.94%
2011-07-12,1.3493,1.3601,1.3626,1.3476,-0.73%
2011-07-13,1.3599,1.3484,1.3618,1.3461,0.79%
2011-07-14,1.3584,1.3585,1.3661,1.3540,-0.11%
2011-07-15,1.3497,1.3574,1.3631,1.3471,-0.64%
2011-07-18,1.3536,1.3460,1.3550,1.3439,0.29%
2011-07-19,1.3449,1.3527,1.3584,1.3412,-0.64%
2011-07-20,1.3477,1.3443,1.3489,1.3429,0.21%
2011-07-21,1.3613,1.3477,1.3624,1.3401,1.01%
2011-07-22,1.3612,1.3608,1.3691,1.3572,-0.01%
2011-07-25,1.3617,1.3650,1.3708,1.3547,0.04%
2011-07-26,1.3698,1.3613,1.3709,1.3594,0.59%
2011-07-27,1.3638,1.3695,1.3717,1.3584,-0.44%
2011-07-28,1.3599,1.3632,1.3651,1.3500,-0.29%
2011-07-29,1.3752,1.3596,1.3774,1.3519,1.13%
2011-08-01,1.3630,1.3718,1.3746,1.3604,-0.89%
2011-08-02,1.3643,1.3628,1.3690,1.3542,0.10%
2011-08-03,1.3779,1.3630,1.3806,1.3620,1.00%
2011-08-04,1.3837,1.3780,1.3886,1.3713,0.42%
2011-08-05,1.4019,1.3812,1.4026,1.3776,1.32%
2011-08-08,1.4078,1.4112,1.4155,1.3974,0.42%
2011-08-09,1.4088,1.4062,1.4244,1.4005,0.07%
2011-08-10,1.4093,1.4062,1.4179,1.3996,0.04%
2011-08-11,1.4025,1.4082,1.4158,1.4002,-0.48%
2011-08-12,1.4065,1.4023,1.4127,1.3989,0.29%
2011-08-15,1.4158,1.4086,1.4266,1.4077,0.66%
2011-08-16,1.4153,1.4149,1.4200,1.4108,-0.04%
2011-08-17,1.4147,1.4146,1.4203,1.4078,-0.04%
2011-08-18,1.4188,1.4140,1.4252,1.4110,0.29%
2011-08-19,1.4255,1.4194,1.4257,1.4125,0.47%
2011-08-22,1.4221,1.4247,1.4259,1.4169,-0.24%
2011-08-23,1.4269,1.4218,1.4314,1.4194,0.34%
2011-08-24,1.4233,1.4251,1.4300,1.4207,-0.25%
