Date,Close,Open,High,Low,Change %
2010-07-01,109.69,108.09,109.88,107.45,1.39%
2010-07-02,110.26,109.77,110.80,109.52,0.52%
2010-07-05,110.05,110.12,110.45,109.65,-0.19%
2010-07-06,110.56,110.02,110.91,109.08,0.46%
2010-07-07,110.82,110.53,111.00,109.23,0.24%
2010-07-08,112.21,110.83,112.54,110.68,1.25%
2010-07-09,111.97,112.22,112.74,111.48,-0.21%
2010-07-12,111.61,112.04,112.41,111.07,-0.32%
2010-07-13,112.86,111.57,112.99,110.63,1.12%
2010-07-14,112.70,112.84,113.33,111.98,-0.14%
2010-07-15,113.17,112.63,113.46,111.77,0.42%
2010-07-16,112.02,113.02,113.41,111.49,-1.02%
2010-07-19,112.25,111.60,113.08,111.37,0.21%
2010-07-20,112.73,112.31,113.36,111.40,0.43%
2010-07-21,111.09,112.66,112.87,110.73,-1.45%
2010-07-22,112.06,110.82,112.77,109.95,0.87%
2010-07-23,112.89,112.14,113.08,111.54,0.74%
2010-07-26,112.91,112.86,113.48,112.16,0.02%
2010-07-27,114.21,112.90,114.47,112.73,1.15%
2010-07-28,113.59,114.25,114.79,113.16,-0.54%
2010-07-29,113.52,113.42,114.25,113.12,-0.06%
2010-07-30,112.82,113.63,113.75,111.97,-0.62%
2010-08-02,114.03,112.80,114.21,112.66,1.07%
2010-08-03,113.48,113.92,114.17,113.04,-0.48%
2010-08-04,113.57,113.57,113.76,112.65,0.08%
2010-08-05,113.20,113.50,113.99,112.70,-0.33%
2010-08-06,113.60,113.17,113.78,112.52,0.35%
2010-08-09,113.69,113.51,114.03,113.26,0.08%
2010-08-10,112.58,113.67,113.84,112.22,-0.98%
2010-08-11,109.38,112.56,112.70,109.26,-2.84%
2010-08-12,110.28,109.50,110.92,109.17,0.82%
2010-08-13,109.93,110.15,111.15,109.51,-0.32%
2010-08-16,109.50,110.00,110.35,109.12,-0.39%
2010-08-17,110.18,109.41,110.54,109.03,0.62%
2010-08-18,109.85,110.15,110.40,109.53,-0.30%
2010-08-19,109.43,109.72,110.20,109.16,-0.38%
2010-08-20,108.81,109.29,109.62,108.19,-0.57%
2010-08-23,107.69,108.69,108.93,107.61,-1.03%
2010-08-24,106.06,107.63,107.88,105.35,-1.51%
2010-08-25,107.07,106.24,107.66,106.17,0.95%
2010-08-26,107.45,107.07,108.03,107.01,0.35%
2010-08-27,108.78,107.40,109.00,106.94,1.24%
2010-08-30,107.16,108.91,109.62,106.97,-1.49%
2010-08-31,106.82,107.15,107.79,106.13,-0.32%
2010-09-01,108.18,106.76,108.63,106.53,1.27%
2010-09-02,108.12,108.07,108.33,107.40,-0.06%
2010-09-03,108.73,108.11,109.61,107.86,0.56%
2010-09-06,108.38,108.72,108.97,108.23,-0.32%
2010-09-07,106.30,108.34,108.41,106.20,-1.92%
2010-09-08,106.70,106.28,107.14,105.74,0.38%
2010-09-09,106.42,106.67,107.00,105.90,-0.26%
2010-09-10,106.73,106.42,107.42,106.19,0.29%
2010-09-13,107.79,106.96,108.00,106.93,0.99%
2010-09-14,107.94,107.78,108.30,106.72,0.14%
2010-09-15,111.50,107.86,111.71,107.68,3.30%
2010-09-16,112.14,111.56,112.42,110.61,0.57%
2010-09-17,112.03,112.17,113.03,111.53,-0.10%
2010-09-20,111.96,111.89,112.38,111.63,-0.06%
2010-09-21,112.79,111.92,112.93,111.42,0.74%
2010-09-22,113.28,112.83,113.60,112.51,0.43%
2010-09-23,112.31,113.20,113.48,112.13,-0.86%
2010-09-24,113.60,112.33,113.83,112.28,1.15%
2010-09-27,113.40,113.65,113.78,113.01,-0.18%
2010-09-28,113.92,113.26,114.05,112.62,0.46%
2010-09-29,114.07,113.84,114.19,113.46,0.13%
2010-09-30,113.78,114.05,114.25,112.92,-0.25%
2010-10-01,114.77,113.79,114.92,113.71,0.87%
2010-10-04,114.06,114.78,115.31,113.69,-0.62%
2010-10-05,115.12,114.06,115.38,113.82,0.93%
2010-10-06,115.56,115.09,115.67,114.61,0.38%
2010-10-07,114.69,115.46,115.69,114.19,-0.75%
2010-10-08,114.23,114.55,115.00,113.58,-0.40%
2010-10-11,113.91,114.38,114.78,113.79,-0.28%
2010-10-12,113.87,113.87,114.17,112.78,-0.04%
2010-10-13,114.20,113.79,114.72,113.75,0.29%
2010-10-14,114.69,114.14,114.80,113.93,0.43%
2010-10-15,113.87,114.59,114.76,113.50,-0.71%
2010-10-18,113.29,113.75,113.86,112.35,-0.51%
2010-10-19,112.06,113.31,113.71,111.75,-1.09%
2010-10-20,113.31,112.05,113.39,111.52,1.12%
2010-10-21,113.23,113.26,113.95,112.75,-0.07%
2010-10-22,113.53,113.19,113.62,112.56,0.26%
2010-10-25,112.84,113.62,113.81,112.49,-0.61%
2010-10-26,112.84,112.80,113.31,112.37,0.00%
2010-10-27,112.50,112.78,113.23,112.17,-0.30%
2010-10-28,112.86,112.53,112.98,112.13,0.32%
2010-10-29,112.15,112.80,113.00,111.46,-0.63%
2010-11-01,111.85,112.10,113.63,111.72,-0.27%
2010-11-02,113.19,111.81,113.51,111.75,1.20%
2010-11-03,114.62,113.19,115.50,112.76,1.26%
2010-11-04,114.64,114.71,115.44,113.97,0.02%
2010-11-05,114.06,114.75,115.09,113.78,-0.51%
2010-11-08,113.00,114.15,114.31,112.59,-0.93%
2010-11-09,112.69,112.97,113.10,111.68,-0.27%
2010-11-10,113.45,112.53,113.83,112.16,0.67%
2010-11-11,112.72,113.38,113.56,112.47,-0.64%
2010-11-12,112.98,112.71,113.44,111.01,0.23%
2010-11-15,112.97,113.01,113.64,112.54,-0.01%
2010-11-16,112.35,112.97,113.47,112.22,-0.55%
2010-11-17,112.54,112.32,112.81,112.25,0.17%
2010-11-18,113.94,112.51,114.11,112.44,1.24%
2010-11-19,114.23,113.95,114.35,113.47,0.25%
2010-11-22,113.47,114.48,114.98,113.20,-0.67%
2010-11-23,111.24,113.44,113.73,110.69,-1.97%
2010-11-24,111.40,111.13,111.81,110.26,0.14%
2010-11-25,111.70,111.36,111.96,110.95,0.27%
2010-11-26,111.38,111.62,111.86,110.50,-0.29%
2010-11-29,110.54,111.62,111.78,110.18,-0.75%
2010-11-30,108.63,110.57,110.72,108.29,-1.73%
2010-12-01,110.66,108.61,110.80,108.36,1.87%
2010-12-02,110.94,110.59,111.22,109.92,0.25%
2010-12-03,110.85,110.86,111.25,109.83,-0.08%
2010-12-06,109.98,110.55,111.11,109.57,-0.78%
2010-12-07,110.75,110.00,111.15,109.51,0.70%
2010-12-08,111.42,110.65,111.51,110.46,0.60%
2010-12-09,110.84,111.38,111.69,110.51,-0.52%
2010-12-10,111.07,110.83,111.15,110.42,0.21%
2010-12-13,111.69,110.87,112.11,110.60,0.56%
2010-12-14,111.96,111.65,112.28,111.47,0.24%
2010-12-15,111.25,111.91,112.16,111.19,-0.63%
2010-12-16,111.22,111.28,111.66,111.01,-0.03%
2010-12-17,110.67,111.18,112.00,110.35,-0.49%
2010-12-20,109.88,110.78,110.83,109.51,-0.71%
2010-12-21,109.69,109.93,110.50,109.56,-0.17%
2010-12-22,109.44,109.70,110.13,109.14,-0.23%
2010-12-23,108.81,109.43,109.63,108.40,-0.58%
2010-12-24,108.73,108.78,109.09,108.52,-0.07%
2010-12-27,109.02,108.70,109.11,108.37,0.27%
2010-12-28,108.25,108.97,109.54,107.57,-0.71%
2010-12-29,107.96,108.09,108.16,107.56,-0.27%
2010-12-30,108.39,107.93,108.97,107.55,0.40%
2010-12-31,108.65,108.29,108.96,108.22,0.24%
2011-01-03,109.15,108.35,109.28,107.73,0.46%
2011-01-04,109.16,109.12,110.28,108.55,0.01%
2011-01-05,109.50,109.07,109.80,108.44,0.31%
2011-01-06,108.44,109.47,109.66,108.05,-0.97%
2011-01-07,107.25,108.35,108.83,106.89,-1.10%
2011-01-10,107.12,107.17,107.72,106.75,-0.12%
2011-01-11,107.97,107.06,108.34,107.00,0.79%
2011-01-12,108.96,107.92,109.07,107.79,0.92%
2011-01-13,110.63,108.93,110.71,108.64,1.53%
2011-01-14,111.00,110.62,111.05,110.01,0.33%
2011-01-17,109.91,110.79,111.00,109.51,-0.98%
2011-01-18,110.59,109.93,111.18,109.53,0.62%
2011-01-19,110.48,110.55,111.09,110.27,-0.10%
2011-01-20,111.84,110.43,111.97,110.26,1.23%
2011-01-21,112.47,111.77,112.54,111.57,0.56%
2011-01-24,112.53,112.53,112.94,112.17,0.05%
2011-01-25,112.52,112.47,112.80,111.76,-0.01%
2011-01-26,112.66,112.48,112.97,112.09,0.12%
2011-01-27,113.78,112.67,114.07,112.39,0.99%
2011-01-28,111.80,113.80,113.95,111.45,-1.74%
2011-01-31,112.36,111.49,112.72,111.34,0.50%
2011-02-01,112.48,112.29,112.74,111.82,0.11%
2011-02-02,112.61,112.42,112.92,112.14,0.12%
2011-02-03,111.30,112.61,112.89,110.99,-1.16%
2011-02-04,111.66,111.26,112.12,110.57,0.32%
2011-02-07,111.86,111.47,112.25,111.18,0.18%
2011-02-08,112.23,111.79,112.34,111.54,0.33%
2011-02-09,113.09,112.18,113.25,112.00,0.77%
2011-02-10,113.19,113.03,113.46,112.57,0.09%
2011-02-11,113.03,113.15,113.48,112.71,-0.14%
2011-02-14,112.39,112.84,113.00,112.02,-0.57%
2011-02-15,113.02,112.29,113.44,112.26,0.56%
2011-02-16,113.47,112.99,113.69,112.83,0.40%
2011-02-17,113.34,113.52,113.73,113.00,-0.11%
2011-02-18,113.81,113.35,113.97,112.88,0.41%
2011-02-21,113.71,113.83,114.04,113.48,-0.09%
2011-02-22,113.00,113.65,114.25,112.18,-0.62%
2011-02-23,113.40,112.95,113.85,112.91,0.35%
2011-02-24,113.08,113.34,113.53,112.15,-0.28%
2011-02-25,112.34,113.00,113.47,112.16,-0.65%
2011-02-28,112.87,112.37,113.37,111.91,0.47%
2011-03-01,112.83,112.90,113.75,112.71,-0.04%
2011-03-02,113.53,112.71,113.59,112.48,0.62%
2011-03-03,115.07,113.50,115.10,113.02,1.36%
2011-03-04,115.06,115.06,116.08,114.80,-0.01%
2011-03-07,114.89,115.14,115.35,114.50,-0.15%
2011-03-08,114.95,114.88,115.24,114.49,0.05%
2011-03-09,115.08,114.92,115.33,114.69,0.11%
2011-03-10,114.35,115.04,115.31,114.15,-0.63%
2011-03-11,113.94,114.40,115.06,112.87,-0.36%
2011-03-14,114.21,114.20,114.83,112.51,0.24%
2011-03-15,112.98,114.22,114.69,111.91,-1.08%
2011-03-16,108.66,112.99,113.52,108.46,-3.82%
2011-03-17,110.61,107.99,111.30,107.48,1.79%
2011-03-18,114.29,110.71,115.56,110.70,3.33%
2011-03-21,115.31,114.55,115.45,114.40,0.89%
2011-03-22,114.97,115.34,115.59,114.74,-0.29%
2011-03-23,113.97,114.97,115.09,113.83,-0.87%
2011-03-24,114.81,114.06,115.00,113.49,0.74%
2011-03-25,114.53,114.74,115.28,114.42,-0.24%
2011-03-28,115.07,114.23,115.35,114.16,0.47%
2011-03-29,116.38,115.08,116.53,114.75,1.14%
2011-03-30,117.09,116.37,117.31,116.17,0.61%
2011-03-31,117.83,117.12,118.05,116.68,0.63%
2011-04-01,119.62,117.85,119.87,117.77,1.52%
2011-04-04,119.57,119.65,120.10,119.12,-0.04%
2011-04-05,120.80,119.59,120.89,119.24,1.03%
2011-04-06,122.49,120.80,122.64,120.76,1.40%
2011-04-07,121.53,122.44,122.70,120.71,-0.78%
2011-04-08,122.69,121.54,123.15,121.28,0.95%
2011-04-11,122.22,122.67,123.39,121.94,-0.38%
2011-04-12,121.12,122.14,122.47,120.10,-0.90%
2011-04-13,121.07,121.03,122.23,120.71,-0.04%
2011-04-14,120.95,121.11,121.42,119.21,-0.10%
2011-04-15,119.97,120.96,121.53,119.62,-0.81%
2011-04-18,117.67,119.91,120.08,116.41,-1.92%
2011-04-19,118.41,117.27,118.45,117.02,0.63%
2011-04-20,119.74,118.38,120.44,118.21,1.12%
2011-04-21,119.11,119.79,120.28,118.56,-0.53%
2011-04-22,119.13,119.09,119.74,118.76,0.02%
2011-04-25,119.37,119.11,120.08,119.02,0.20%
2011-04-26,119.36,119.27,119.93,118.43,-0.01%
2011-04-27,121.50,119.40,121.53,119.38,1.79%
2011-04-28,120.83,121.52,121.86,120.34,-0.55%
2011-04-29,120.24,120.90,121.19,120.00,-0.49%
2011-05-02,120.42,120.23,121.11,120.02,0.15%
2011-05-03,120.03,120.38,120.62,119.16,-0.32%
2011-05-04,119.46,119.97,120.89,119.21,-0.47%
2011-05-05,116.53,119.50,119.81,116.06,-2.45%
2011-05-06,115.38,116.67,117.60,115.16,-0.99%
2011-05-09,115.32,115.91,116.49,114.94,-0.05%
2011-05-10,116.43,115.21,116.57,114.73,0.96%
2011-05-11,115.12,116.44,116.89,114.51,-1.13%
2011-05-12,115.29,115.25,115.66,114.13,0.15%
2011-05-13,114.09,115.31,115.58,113.45,-1.04%
2011-05-16,114.47,113.82,115.28,113.37,0.33%
2011-05-17,115.94,114.45,116.25,114.17,1.28%
2011-05-18,116.47,115.89,116.56,115.18,0.46%
2011-05-19,116.83,116.35,117.25,116.14,0.31%
2011-05-20,115.66,116.80,117.21,115.46,-1.00%
2011-05-23,115.18,115.53,115.61,113.81,-0.42%
2011-05-24,115.60,115.08,116.22,114.62,0.36%
2011-05-25,115.50,115.56,115.80,114.63,-0.09%
2011-05-26,115.00,115.52,116.41,114.40,-0.43%
2011-05-27,115.73,114.98,116.06,114.59,0.63%
2011-05-30,115.62,115.59,115.69,115.15,-0.10%
2011-05-31,117.38,115.61,117.81,115.57,1.52%
2011-06-01,115.81,117.27,117.74,115.73,-1.34%
2011-06-02,117.22,115.80,117.36,115.79,1.22%
2011-06-03,117.50,117.24,117.65,115.88,0.24%
2011-06-06,116.81,117.29,117.74,116.53,-0.59%
2011-06-07,117.62,116.71,117.92,116.70,0.69%
2011-06-08,116.53,117.70,117.89,116.24,-0.93%
2011-06-09,116.58,116.48,117.50,115.88,0.04%
2011-06-10,115.25,116.57,116.93,114.89,-1.14%
2011-06-13,115.66,115.11,115.91,114.96,0.36%
2011-06-14,116.23,115.62,116.74,115.20,0.49%
2011-06-15,114.77,116.26,116.58,114.50,-1.26%
2011-06-16,114.54,114.67,115.13,113.44,-0.20%
2011-06-17,114.56,114.55,114.86,113.68,0.02%
2011-06-20,114.84,114.29,115.01,113.54,0.24%
2011-06-21,115.62,114.85,115.74,114.61,0.68%
2011-06-22,115.23,115.49,115.84,115.08,-0.34%
2011-06-23,114.86,115.12,115.41,113.78,-0.32%
2011-06-24,114.16,114.74,114.94,113.71,-0.61%
2011-06-27,115.55,114.05,115.62,113.79,1.22%
2011-06-28,116.54,115.54,116.69,115.07,0.86%
2011-06-29,116.57,116.42,117.19,115.84,0.03%
2011-06-30,116.81,116.56,117.22,116.07,0.21%
2011-07-01,117.41,116.72,117.49,116.68,0.51%
2011-07-04,117.44,117.45,117.79,116.93,0.03%
2011-07-05,116.94,117.37,117.65,116.65,-0.43%
2011-07-06,115.85,116.92,117.07,115.47,-0.93%
2011-07-07,116.68,115.86,116.84,115.46,0.72%
2011-07-08,115.07,116.60,116.87,114.60,-1.38%
2011-07-11,112.61,114.47,114.80,112.27,-2.14%
2011-07-12,110.07,112.78,112.99,109.54,-2.26%
2011-07-13,112.08,110.47,112.12,110.43,1.83%
2011-07-14,111.95,111.79,112.95,111.58,-0.12%
2011-07-15,111.98,111.91,112.39,111.30,0.03%
2011-07-18,111.50,111.58,111.86,110.60,-0.43%
2011-07-19,111.98,111.45,112.34,111.10,0.43%
2011-07-20,112.03,111.98,112.38,111.61,0.04%
2011-07-21,113.15,112.11,113.16,111.42,1.00%
2011-07-22,112.75,113.16,113.61,112.20,-0.35%
2011-07-25,112.57,112.65,113.04,111.96,-0.16%
2011-07-26,113.06,112.51,113.44,112.20,0.44%
2011-07-27,112.02,113.09,113.25,111.88,-0.92%
2011-07-28,111.44,111.95,112.11,110.77,-0.52%
2011-07-29,110.50,111.31,111.59,110.33,-0.84%
2011-08-01,110.12,111.11,112.29,108.67,-0.34%
2011-08-02,109.41,110.36,111.02,109.16,-0.64%
2011-08-03,110.37,109.63,110.62,109.02,0.88%
2011-08-04,111.61,110.38,114.20,110.35,1.12%
2011-08-05,111.97,111.55,112.36,110.30,0.32%
2011-08-08,110.23,112.35,112.56,109.69,-1.55%
2011-08-09,110.81,110.24,110.83,109.03,0.53%
2011-08-10,109.03,111.10,111.27,108.25,-1.61%
2011-08-11,109.47,108.79,109.81,107.97,0.40%
2011-08-12,109.28,109.41,109.64,108.47,-0.17%
2011-08-15,111.03,109.61,111.08,109.54,1.60%
2011-08-16,110.66,110.96,111.11,110.03,-0.33%
2011-08-17,110.61,110.57,110.98,109.72,-0.05%
2011-08-18,109.74,110.48,110.73,109.19,-0.79%
2011-08-19,110.21,109.58,110.31,108.96,0.43%
2011-08-22,110.31,110.34,110.93,109.97,0.09%
2011-08-23,110.75,110.28,111.16,110.02,0.40%
2011-08-24,110.94,110.69,111.20,110.09,0.17%
2011-08-25,111.45,110.89,111.66,110.55,0.46%
2011-08-26,111.10,111.32,111.65,110.06,-0.31%
2011-08-29,111.52,111.18,111.96,110.95,0.38%
2011-08-30,110.78,111.52,111.83,110.40,-0.66%
2011-08-31,110.19,110.71,110.91,109.85,-0.53%
2011-09-01,109.74,110.19,110.97,109.47,-0.41%
2011-09-02,109.10,109.65,109.94,108.79,-0.58%
2011-09-05,108.42,108.81,108.94,108.06,-0.62%
2011-09-06,108.65,108.42,109.97,107.79,0.21%
2011-09-07,108.91,108.51,109.12,108.17,0.24%
2011-09-08,107.62,108.78,109.09,107.49,-1.18%
2011-09-09,105.92,107.58,108.05,105.25,-1.58%
2011-09-12,105.56,105.21,105.77,103.85,-0.34%
2011-09-13,105.26,105.40,105.60,104.35,-0.28%
2011-09-14,105.40,105.21,105.63,104.49,0.13%
2011-09-15,106.53,105.41,107.03,105.04,1.07%
2011-09-16,105.97,106.52,106.60,105.48,-0.53%
2011-09-19,104.80,105.16,105.50,103.89,-1.10%
2011-09-20,104.72,104.68,105.24,103.94,-0.08%
2011-09-21,103.77,104.74,105.39,103.62,-0.91%
2011-09-22,102.71,103.78,104.43,102.16,-1.02%
2011-09-23,103.41,102.65,103.79,102.17,0.68%
2011-09-26,103.40,103.33,103.79,101.88,-0.01%
2011-09-27,104.35,103.25,105.01,102.80,0.92%
2011-09-28,103.64,104.32,104.54,103.45,-0.68%
2011-09-29,104.41,103.52,104.99,103.26,0.74%
2011-09-30,103.16,104.33,104.48,102.98,-1.20%
2011-10-03,100.85,102.83,103.29,100.71,-2.24%
2011-10-04,102.71,100.91,102.84,100.74,1.84%
2011-10-05,102.46,102.59,102.77,101.55,-0.24%
2011-10-06,103.00,102.54,103.15,101.59,0.53%
2011-10-07,102.64,102.98,103.89,102.52,-0.35%
2011-10-10,104.60,102.82,105.02,102.68,1.91%
2011-10-11,104.61,104.56,104.95,103.93,0.01%
2011-10-12,106.52,104.63,107.10,104.14,1.83%
2011-10-13,105.88,106.44,106.61,105.06,-0.60%
2011-10-14,107.17,105.84,107.49,105.53,1.22%
2011-10-17,105.56,107.05,107.73,105.30,-1.50%
2011-10-18,105.55,105.49,106.22,104.73,-0.01%
2011-10-19,105.66,105.51,106.56,105.26,0.10%
2011-10-20,105.91,105.65,106.34,104.83,0.24%
2011-10-21,106.01,105.82,106.15,104.99,0.09%
2011-10-24,105.97,105.58,106.48,105.09,-0.04%
2011-10-25,105.79,105.98,106.34,105.20,-0.17%
2011-10-26,105.92,105.79,106.19,104.72,0.12%
2011-10-27,107.78,105.82,108.16,105.62,1.76%
2011-10-28,107.28,107.70,107.97,107.04,-0.46%
2011-10-31,108.37,107.14,111.59,106.91,1.02%
2011-11-01,107.28,108.30,108.78,106.44,-1.01%
2011-11-02,107.28,107.27,107.93,106.82,0.00%
2011-11-03,107.86,107.30,108.11,106.53,0.54%
2011-11-04,107.94,107.79,108.28,107.17,0.07%
2011-11-07,107.50,108.15,108.19,106.76,-0.41%
2011-11-08,107.52,107.50,107.66,107.06,0.02%
2011-11-09,105.45,107.48,107.64,105.20,-1.93%
2011-11-10,105.64,105.35,106.00,104.70,0.18%
2011-11-11,106.05,105.56,106.40,105.31,0.39%
2011-11-14,105.09,106.57,106.75,104.70,-0.91%
2011-11-15,104.27,105.06,105.28,103.92,-0.78%
2011-11-16,103.72,104.26,104.41,103.34,-0.53%
2011-11-17,103.59,103.69,104.20,103.36,-0.13%
2011-11-18,103.97,103.58,104.33,103.47,0.37%
2011-11-21,103.86,103.81,104.27,103.17,-0.11%
2011-11-22,104.01,103.80,104.36,103.63,0.14%
2011-11-23,103.17,103.93,104.14,103.00,-0.81%
2011-11-24,102.91,103.15,103.50,102.65,-0.25%
2011-11-25,102.90,102.86,103.27,102.44,-0.01%
2011-11-28,103.84,103.29,104.53,103.01,0.91%
2011-11-29,103.78,103.80,104.43,103.39,-0.06%
2011-11-30,104.23,103.64,104.74,103.29,0.43%
2011-12-01,104.62,104.27,105.08,104.15,0.37%
2011-12-02,104.59,104.59,105.69,104.08,-0.03%
2011-12-05,104.22,104.82,105.03,103.97,-0.35%
2011-12-06,104.19,104.11,104.41,103.59,-0.03%
2011-12-07,104.16,104.12,104.52,103.72,-0.03%
2011-12-08,103.69,104.17,104.26,102.96,-0.45%
2011-12-09,103.74,103.59,104.46,103.11,0.05%
2011-12-12,102.75,103.92,103.99,102.57,-0.95%
2011-12-13,101.67,102.71,103.00,101.41,-1.05%
2011-12-14,101.28,101.61,101.84,101.05,-0.38%
2011-12-15,101.41,101.31,101.66,100.99,0.13%
2011-12-16,101.41,101.38,101.85,101.07,0.00%
2011-12-19,101.44,101.41,101.63,101.20,0.03%
2011-12-20,101.85,101.39,102.22,101.31,0.40%
2011-12-21,101.88,101.83,102.62,101.40,0.03%
2011-12-22,102.01,101.83,102.37,101.67,0.13%
2011-12-23,101.84,102.00,102.23,101.69,-0.17%
2011-12-26,101.80,101.81,101.99,101.66,-0.04%
2011-12-27,101.81,101.79,101.97,101.59,0.01%
2011-12-28,100.81,101.69,101.83,100.68,-0.98%
2011-12-29,100.61,100.83,100.97,100.01,-0.20%
2011-12-30,99.59,100.59,100.70,99.51,-1.01%
2012-01-02,99.43,99.53,99.88,99.31,-0.16%
2012-01-03,100.07,99.40,100.29,99.38,0.64%
2012-01-04,99.28,100.07,100.22,99.00,-0.79%
2012-01-05,98.71,99.28,99.42,98.40,-0.57%
2012-01-06,97.93,98.61,98.87,97.87,-0.79%
2012-01-09,98.08,97.56,98.28,97.23,0.15%
2012-01-10,98.16,98.07,98.50,97.92,0.08%
2012-01-11,97.70,98.13,98.43,97.38,-0.47%
2012-01-12,98.44,97.68,98.56,97.61,0.76%
2012-01-13,97.50,98.41,98.83,97.17,-0.95%
2012-01-16,97.28,97.43,97.56,96.99,-0.23%
2012-01-17,97.87,97.24,98.34,97.09,0.61%
2012-01-18,98.73,97.83,98.81,97.64,0.88%
2012-01-19,100.00,98.73,100.06,98.49,1.29%
2012-01-20,99.53,99.98,100.38,99.37,-0.47%
2012-01-23,100.33,99.01,100.53,98.99,0.80%
2012-01-24,101.21,100.31,101.34,99.97,0.88%
2012-01-25,101.92,101.19,101.95,100.93,0.70%
2012-01-26,101.44,101.89,102.22,101.36,-0.47%
2012-01-27,101.42,101.46,101.58,100.56,-0.02%
2012-01-30,100.22,101.38,101.48,99.95,-1.18%
2012-01-31,99.69,100.21,100.91,99.49,-0.53%
2012-02-01,100.29,99.72,100.70,99.19,0.60%
2012-02-02,100.22,100.31,100.50,99.57,-0.07%
2012-02-03,100.66,100.16,100.93,99.86,0.44%
2012-02-06,100.53,100.44,100.66,99.81,-0.13%
2012-02-07,101.81,100.49,102.00,100.31,1.27%
2012-02-08,102.12,101.78,102.47,101.58,0.30%
2012-02-09,103.21,102.11,103.31,101.81,1.07%
2012-02-10,102.36,103.16,103.25,102.11,-0.82%
2012-02-13,102.37,102.41,103.20,102.21,0.01%
2012-02-14,102.90,102.32,103.25,101.78,0.52%
2012-02-15,102.45,102.91,103.52,102.15,-0.44%
2012-02-16,103.62,102.46,103.85,101.87,1.14%
2012-02-17,104.57,103.63,104.70,103.38,0.92%
2012-02-20,105.46,104.96,105.79,104.60,0.85%
2012-02-21,105.53,105.47,106.03,105.00,0.07%
2012-02-22,106.33,105.47,106.60,105.38,0.76%
2012-02-23,106.92,106.26,107.06,106.11,0.55%
2012-02-24,109.02,106.96,109.14,106.77,1.96%
2012-02-27,107.94,109.42,109.92,107.14,-0.99%
2012-02-28,108.32,107.96,108.76,107.25,0.35%
2012-02-29,108.17,108.34,108.74,107.83,-0.14%
2012-03-01,107.93,108.12,108.47,107.64,-0.22%
2012-03-02,107.96,107.96,108.46,107.52,0.03%
2012-03-05,107.75,107.87,108.07,106.87,-0.19%
2012-03-06,106.09,107.76,107.88,105.61,-1.54%
2012-03-07,106.73,106.05,106.81,105.65,0.60%
2012-03-08,108.34,106.59,108.48,106.55,1.51%
2012-03-09,108.17,108.33,108.69,107.66,-0.16%
2012-03-12,108.27,108.07,108.31,107.45,0.09%
2012-03-13,108.44,108.21,108.75,107.85,0.16%
2012-03-14,109.04,108.39,109.45,108.32,0.55%
2012-03-15,109.28,109.04,109.69,108.54,0.22%
2012-03-16,109.94,109.23,110.05,108.95,0.60%
2012-03-19,110.35,109.90,110.57,109.13,0.37%
2012-03-20,110.69,110.37,110.85,110.23,0.31%
2012-03-21,110.18,110.68,111.45,110.00,-0.46%
2012-03-22,108.96,110.15,110.48,108.44,-1.11%
2012-03-23,109.30,108.92,109.91,108.56,0.31%
2012-03-26,110.65,109.37,110.73,109.12,1.24%
2012-03-27,110.79,110.64,111.29,110.30,0.13%
2012-03-28,110.34,110.78,110.96,109.83,-0.41%
2012-03-29,109.67,110.33,110.53,108.73,-0.61%
2012-03-30,110.51,109.62,110.65,108.98,0.77%
2012-04-02,109.35,110.85,111.12,108.93,-1.05%
2012-04-03,109.64,109.28,109.85,108.69,0.27%
2012-04-04,108.36,109.57,109.72,107.86,-1.17%
2012-04-05,107.56,108.29,108.46,106.84,-0.74%
2012-04-06,106.91,107.58,107.98,106.49,-0.60%
2012-04-09,106.84,106.81,107.26,106.05,-0.07%
2012-04-10,105.54,106.84,107.51,105.42,-1.22%
2012-04-11,106.03,105.56,106.71,105.39,0.46%
2012-04-12,106.66,105.97,106.83,105.90,0.59%
2012-04-13,105.84,106.58,107.16,105.68,-0.77%
2012-04-16,105.67,105.68,105.83,104.60,-0.16%
2012-04-17,106.13,105.57,106.33,105.24,0.44%
2012-04-18,106.66,106.14,106.91,106.12,0.50%
2012-04-19,107.25,106.60,107.37,106.46,0.55%
2012-04-20,107.84,107.17,108.03,107.04,0.55%
2012-04-23,106.77,107.56,107.82,106.27,-0.99%
2012-04-24,107.33,106.77,107.42,106.26,0.52%
2012-04-25,107.47,107.25,107.70,107.07,0.13%
2012-04-26,107.03,107.51,107.68,106.45,-0.41%
2012-04-27,106.39,106.86,107.53,106.10,-0.60%
2012-04-30,105.65,106.27,106.46,105.41,-0.70%
2012-05-01,106.00,105.66,106.25,105.49,0.33%
2012-05-02,105.40,105.97,106.56,105.09,-0.57%
2012-05-03,105.48,105.37,106.14,105.27,0.08%
2012-05-04,104.47,105.45,105.61,104.36,-0.96%
2012-05-07,104.31,103.91,104.49,103.19,-0.15%
2012-05-08,103.87,104.33,104.46,103.50,-0.42%
2012-05-09,102.98,103.84,103.95,102.70,-0.86%
2012-05-10,103.39,102.99,103.78,102.90,0.40%
2012-05-11,103.28,103.27,103.66,102.93,-0.11%
2012-05-14,102.48,103.00,103.43,102.19,-0.77%
2012-05-15,102.09,102.39,102.88,101.99,-0.38%
2012-05-16,102.11,102.07,102.74,101.85,0.02%
